	episode_key	title	season	sequence_in_season	air_date	title_upper	title_camel	imdb	rank_webvectors_gigaword29	matched_tokens_count_webvectors_gigaword29	unmatched_tokens_count_webvectors_gigaword29	matched_tokens_webvectors_gigaword29	unmatched_tokens_webvectors_gigaword29	score_webvectors_gigaword29	rank_webvectors_enwiki223	matched_tokens_count_webvectors_enwiki223	unmatched_tokens_count_webvectors_enwiki223	matched_tokens_webvectors_enwiki223	unmatched_tokens_webvectors_enwiki223	score_webvectors_enwiki223	rank_glove_6B300d	matched_tokens_count_glove_6B300d	unmatched_tokens_count_glove_6B300d	matched_tokens_glove_6B300d	unmatched_tokens_glove_6B300d	score_glove_6B300d	rank_glove_twitter27B200d	matched_tokens_count_glove_twitter27B200d	unmatched_tokens_count_glove_twitter27B200d	matched_tokens_glove_twitter27B200d	unmatched_tokens_glove_twitter27B200d	score_glove_twitter27B200d	rank_glove_twitter27B100d	matched_tokens_count_glove_twitter27B100d	unmatched_tokens_count_glove_twitter27B100d	matched_tokens_glove_twitter27B100d	unmatched_tokens_glove_twitter27B100d	score_glove_twitter27B100d	rank_glove_42B300d	matched_tokens_count_glove_42B300d	unmatched_tokens_count_glove_42B300d	matched_tokens_glove_42B300d	unmatched_tokens_glove_42B300d	score_glove_42B300d	rank_glove_840B300d	matched_tokens_count_glove_840B300d	unmatched_tokens_count_glove_840B300d	matched_tokens_glove_840B300d	unmatched_tokens_glove_840B300d	score_glove_840B300d	rank_fasttext_wikinews300d1M	matched_tokens_count_fasttext_wikinews300d1M	unmatched_tokens_count_fasttext_wikinews300d1M	matched_tokens_fasttext_wikinews300d1M	unmatched_tokens_fasttext_wikinews300d1M	score_fasttext_wikinews300d1M	rank_fasttext_crawl300d2M	matched_tokens_count_fasttext_crawl300d2M	unmatched_tokens_count_fasttext_crawl300d2M	matched_tokens_fasttext_crawl300d2M	unmatched_tokens_fasttext_crawl300d2M	score_fasttext_crawl300d2M	rank_openai_ada002	matched_tokens_count_openai_ada002	unmatched_tokens_count_openai_ada002	score_openai_ada002
94	196	Half a Life	4	22	1991-05-04 0:00:00	HALF A LIFE	Half A Life	"Counselor Troi's mother visits the Enterprise and becomes infatuated with a man whose culture forces him into a suicidal ritual called ""The Resolution."""	7	7	8	counselor_NOUN, mother_NOUN, man_NOUN, culture_NOUN, suicidal_ADJ, ritual_NOUN, resolution_NOUN	troi_NOUN, visits_NOUN, enterprise_VERB, becomes_ADV, infatuated_ADJ, whose_PRON, forces_VERB, called_VERB	85.62442999999999	1	9	6	counselor_NOUN, troi_NOUN, mother_NOUN, enterprise_VERB, man_NOUN, culture_NOUN, suicidal_ADJ, ritual_NOUN, resolution_NOUN	visits_NOUN, becomes_ADV, infatuated_ADJ, whose_PRON, forces_VERB, called_VERB	87.461376	25	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		84.28668	87	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		92.51247599999999	95	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		92.84307000000001	23	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		93.85054000000001	32	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		89.433765	100	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		94.01922	39	15	0	counselor, troi, mother, visits, enterprise, becomes, infatuated, man, whose, culture, forces, suicidal, ritual, called, resolution		87.043875	1	31	0	92.56477
95	197	The Host	4	23	1991-05-11 0:00:00	THE HOST	The Host	Dr. Crusher falls for someone who's not at all what she expects him to be.	81	3	2	dr_NOUN, crusher_NOUN, someone_NOUN	falls_VERB, expects_VERB	77.901363	62	2	3	dr_NOUN, crusher_NOUN	falls_VERB, someone_NOUN, expects_VERB	68.37293	28	5	0	dr, crusher, falls, someone, expects		74.10431	62	5	0	dr, crusher, falls, someone, expects		88.39179	60	5	0	dr, crusher, falls, someone, expects		89.661574	33	5	0	dr, crusher, falls, someone, expects		88.821673	29	5	0	dr, crusher, falls, someone, expects		83.951473	34	5	0	dr, crusher, falls, someone, expects		88.393795	8	5	0	dr, crusher, falls, someone, expects		80.936325	2	18	0	91.789246
96	198	The Mind's Eye	4	24	1991-05-25 0:00:00	THE MIND'S EYE	The Mind'S Eye	Geordi is brainwashed by the Romulans to start a war between the Klingons and the Federation.	26	3	4	start_VERB, war_NOUN, federation_NOUN	geordi_NOUN, brainwashed_VERB, romulans_NOUN, klingons_NOUN	79.59292	28	3	4	start_VERB, war_NOUN, federation_NOUN	geordi_NOUN, brainwashed_VERB, romulans_NOUN, klingons_NOUN	74.68842	15	7	0	geordi, brainwashed, romulans, start, war, klingons, federation		63.41186	7	6	1	geordi, brainwashed, start, war, klingons, federation	romulans	83.73897	7	6	1	geordi, brainwashed, start, war, klingons, federation	romulans	84.13200400000001	29	7	0	geordi, brainwashed, romulans, start, war, klingons, federation		79.642177	53	6	1	brainwashed, romulans, start, war, klingons, federation	geordi	71.12329	47	4	3	brainwashed, start, war, federation	geordi, romulans, klingons	88.81103999999999	21	7	0	geordi, brainwashed, romulans, start, war, klingons, federation		81.000125	3	24	0	91.84384
97	199	In Theory	4	25	1991-06-01 0:00:00	IN THEORY	In Theory	When a female crew member is infatuated with Lieutenant Commander Data, he decides to give a romantic relationship a try. Also, the Enterprise finds itself having to maneuver through a dangerous nebula.	3	12	6	female_ADJ, crew_NOUN, member_NOUN, commander_NOUN, data_NOUN, give_VERB, romantic_ADJ, relationship_NOUN, try_NOUN, also_ADV, dangerous_ADJ, nebula_NOUN	infatuated_VERB, lieutenant_ADJ, decides_NOUN, enterprise_VERB, finds_NOUN, maneuver_ADV	91.31108	93	14	4	female_ADJ, crew_NOUN, member_NOUN, lieutenant_ADJ, commander_NOUN, data_NOUN, give_VERB, romantic_ADJ, relationship_NOUN, try_NOUN, also_ADV, enterprise_VERB, dangerous_ADJ, nebula_NOUN	infatuated_VERB, decides_NOUN, finds_NOUN, maneuver_ADV	89.743847	87	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		89.2864	33	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		95.520914	35	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		96.1039	88	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		95.885086	77	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		92.62046000000001	63	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		96.35911	65	18	0	female, crew, member, infatuated, lieutenant, commander, data, decides, give, romantic, relationship, try, also, enterprise, finds, maneuver, dangerous, nebula		90.60780000000001	5	39	0	92.61541
98	200	Redemption, Part I	4	26	1991-06-15 0:00:00	REDEMPTION, PART I	Redemption, Part I	Both Captain Picard and Lt. Worf must decide where their priorities lie as the Klingon Empire descends into a bitter civil war.	1	9	5	captain_NOUN, lt_NOUN, must_VERB, decide_VERB, lie_VERB, empire_NOUN, bitter_ADJ, civil_ADJ, war_NOUN	picard_NOUN, worf_NOUN, priorities_NOUN, klingon_NOUN, descends_VERB	87.01037000000001	1	11	3	captain_NOUN, picard_NOUN, lt_NOUN, worf_NOUN, decide_VERB, lie_VERB, klingon_NOUN, empire_NOUN, bitter_ADJ, civil_ADJ, war_NOUN	must_VERB, priorities_NOUN, descends_VERB	88.871413	1	14	0	captain, picard, lt, worf, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war		84.47565999999999	2	14	0	captain, picard, lt, worf, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war		93.630856	2	14	0	captain, picard, lt, worf, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war		94.63725	1	14	0	captain, picard, lt, worf, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war		93.60640599999999	1	14	0	captain, picard, lt, worf, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war		89.502233	1	13	1	captain, picard, lt, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war	worf	95.167303	1	14	0	captain, picard, lt, worf, must, decide, priorities, lie, klingon, empire, descends, bitter, civil, war		91.73441	1	28	0	92.8686
99	201	Redemption, Part II	5	1	1991-09-23 0:00:00	REDEMPTION, PART II	Redemption, Part II	As Worf fights in the Klingon Civil War, Captain Picard and his crew must stop the Romulans from helping their pawns achieve victory.	3	8	7	civil_ADJ, war_NOUN, captain_VERB, crew_NOUN, must_VERB, stop_VERB, achieve_VERB, victory_NOUN	worf_ADJ, fights_NOUN, klingon_VERB, picard_NOUN, romulans_NOUN, helping_VERB, pawns_NOUN	87.666094	1	8	7	civil_ADJ, war_NOUN, captain_VERB, picard_NOUN, crew_NOUN, stop_VERB, achieve_VERB, victory_NOUN	worf_ADJ, fights_NOUN, klingon_VERB, must_VERB, romulans_NOUN, helping_VERB, pawns_NOUN	86.03896	2	15	0	worf, fights, klingon, civil, war, captain, picard, crew, must, stop, romulans, helping, pawns, achieve, victory		85.94916	4	14	1	worf, fights, klingon, civil, war, captain, picard, crew, must, stop, helping, pawns, achieve, victory	romulans	94.253445	5	14	1	worf, fights, klingon, civil, war, captain, picard, crew, must, stop, helping, pawns, achieve, victory	romulans	94.708264	2	15	0	worf, fights, klingon, civil, war, captain, picard, crew, must, stop, romulans, helping, pawns, achieve, victory		93.04983	3	15	0	worf, fights, klingon, civil, war, captain, picard, crew, must, stop, romulans, helping, pawns, achieve, victory		87.756634	6	13	2	fights, klingon, civil, war, captain, picard, crew, must, stop, helping, pawns, achieve, victory	worf, romulans	94.99341	2	15	0	worf, fights, klingon, civil, war, captain, picard, crew, must, stop, romulans, helping, pawns, achieve, victory		89.87225	2	31	0	93.16529
100	202	Darmok	5	2	1991-09-30 0:00:00	DARMOK	Darmok	Picard must learn to communicate with a race that speaks in metaphor under a difficult set of circumstances.	152	6	4	must_VERB, learn_VERB, race_NOUN, metaphor_NOUN, difficult_ADJ, set_NOUN	picard_NOUN, communicate_NOUN, speaks_VERB, circumstances_NOUN	86.47781599999999	82	8	2	picard_NOUN, learn_VERB, communicate_NOUN, race_NOUN, speaks_VERB, metaphor_NOUN, difficult_ADJ, set_NOUN	must_VERB, circumstances_NOUN	87.627256	159	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		87.13181	54	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		92.914224	97	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		94.038355	139	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		94.20067	142	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		90.97774	111	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		94.79553	71	10	0	picard, must, learn, communicate, race, speaks, metaphor, difficult, set, circumstances		86.88707	70	20	0	91.72162
101	203	Ensign Ro	5	3	1991-10-07 0:00:00	ENSIGN RO	Ensign Ro	Captain Picard foils a plot against the Bajorans with his new Bajoran officer, Ensign Ro.	1	6	4	captain_NOUN, plot_NOUN, new_ADJ, officer_NOUN, ensign_NOUN, ro_NOUN	picard_NOUN, foils_VERB, bajorans_NOUN, bajoran_ADJ	86.51797	1	7	3	captain_NOUN, picard_NOUN, plot_NOUN, new_ADJ, officer_NOUN, ensign_NOUN, ro_NOUN	foils_VERB, bajorans_NOUN, bajoran_ADJ	84.73711	4	9	1	captain, picard, foils, plot, new, bajoran, officer, ensign, ro	bajorans	67.405134	10	8	2	captain, picard, foils, plot, new, officer, ensign, ro	bajorans, bajoran	86.186755	15	8	2	captain, picard, foils, plot, new, officer, ensign, ro	bajorans, bajoran	86.085796	4	10	0	captain, picard, foils, plot, bajorans, new, bajoran, officer, ensign, ro		85.00446699999999	8	8	2	captain, picard, foils, plot, new, officer, ensign, ro	bajorans, bajoran	80.195653	4	8	2	captain, picard, foils, plot, new, officer, ensign, ro	bajorans, bajoran	89.60988	3	9	1	captain, picard, foils, plot, new, bajoran, officer, ensign, ro	bajorans	86.194	1	24	0	94.53047
102	204	Silicon Avatar	5	4	1991-10-14 0:00:00	SILICON AVATAR	Silicon Avatar	The Crystalline Entity returns, and the Enterprise takes aboard a scientist to help track it down, but her personal agenda does not match Capt. Picard's.	8	8	6	entity_NOUN, scientist_NOUN, help_NOUN, track_VERB, personal_ADJ, agenda_NOUN, match_NOUN, capt_NOUN	crystalline_NOUN, returns_NOUN, enterprise_VERB, takes_VERB, aboard_ADJ, picard_NOUN	86.47173599999999	16	14	0	crystalline_NOUN, entity_NOUN, returns_NOUN, enterprise_VERB, takes_VERB, aboard_ADJ, scientist_NOUN, help_NOUN, track_VERB, personal_ADJ, agenda_NOUN, match_NOUN, capt_NOUN, picard_NOUN		90.226233	58	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		86.43346	69	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		93.078184	76	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		93.68455399999999	63	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		94.80807999999999	64	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		90.1646	9	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		95.23425	76	14	0	crystalline, entity, returns, enterprise, takes, aboard, scientist, help, track, personal, agenda, match, capt, picard		88.790965	42	34	0	92.08586
103	205	Disaster	5	5	1991-10-21 0:00:00	DISASTER	Disaster	Collision with a quantum filament leaves Troi in charge of a damaged and endangered Enterprise with emergency bulkheads cutting off sections of the ship.	41	7	7	collision_NOUN, quantum_NOUN, filament_NOUN, charge_NOUN, enterprise_NOUN, emergency_NOUN, ship_NOUN	leaves_VERB, troi_ADJ, damaged_VERB, endangered_VERB, bulkheads_NOUN, cutting_VERB, sections_NOUN	82.58540599999999	45	9	5	collision_NOUN, quantum_NOUN, filament_NOUN, charge_NOUN, damaged_VERB, endangered_VERB, enterprise_NOUN, emergency_NOUN, ship_NOUN	leaves_VERB, troi_ADJ, bulkheads_NOUN, cutting_VERB, sections_NOUN	84.96715999999999	16	14	0	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, bulkheads, cutting, sections, ship		78.17303	58	13	1	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, cutting, sections, ship	bulkheads	87.41629	66	13	1	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, cutting, sections, ship	bulkheads	87.28123	21	14	0	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, bulkheads, cutting, sections, ship		90.49866	22	14	0	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, bulkheads, cutting, sections, ship		85.78585	16	14	0	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, bulkheads, cutting, sections, ship		93.65171	18	14	0	collision, quantum, filament, leaves, troi, charge, damaged, endangered, enterprise, emergency, bulkheads, cutting, sections, ship		88.18048	50	27	0	92.13243
104	206	The Game	5	6	1991-10-28 0:00:00	THE GAME	The Game	Wesley Crusher returns to the Enterprise on vacation from the Academy only to discover a mysterious alien game infiltrating and controlling the crew.	3	7	6	crusher_NOUN, vacation_NOUN, academy_NOUN, mysterious_ADJ, alien_ADJ, game_NOUN, crew_NOUN	wesley_NOUN, returns_NOUN, enterprise_VERB, discover_ADV, infiltrating_VERB, controlling_VERB	86.095476	3	12	1	wesley_NOUN, crusher_NOUN, returns_NOUN, enterprise_VERB, vacation_NOUN, academy_NOUN, discover_ADV, mysterious_ADJ, alien_ADJ, game_NOUN, controlling_VERB, crew_NOUN	infiltrating_VERB	87.58409	8	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		80.890447	46	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		91.04793	84	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		91.6619	47	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		92.31043	56	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		87.22488	22	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		93.93712	11	13	0	wesley, crusher, returns, enterprise, vacation, academy, discover, mysterious, alien, game, infiltrating, controlling, crew		87.36258	1	27	0	93.70034000000001
105	208	Unification, Part I	5	7	1991-11-04 0:00:00	UNIFICATION, PART I	Unification, Part I	Picard and Data follow Spock into Romulan space on a dangerous mission.	81	5	3	data_NOUN, follow_VERB, space_NOUN, dangerous_ADJ, mission_NOUN	picard_NOUN, spock_NOUN, romulan_NOUN	83.47494	11	8	0	picard_NOUN, data_NOUN, follow_VERB, spock_NOUN, romulan_NOUN, space_NOUN, dangerous_ADJ, mission_NOUN		85.95116	7	8	0	picard, data, follow, spock, romulan, space, dangerous, mission		79.18469999999999	23	8	0	picard, data, follow, spock, romulan, space, dangerous, mission		89.339566	33	8	0	picard, data, follow, spock, romulan, space, dangerous, mission		90.221405	11	8	0	picard, data, follow, spock, romulan, space, dangerous, mission		89.72752	11	8	0	picard, data, follow, spock, romulan, space, dangerous, mission		81.4679	33	7	1	picard, data, follow, spock, space, dangerous, mission	romulan	92.702603	6	8	0	picard, data, follow, spock, romulan, space, dangerous, mission		86.10884	1	16	0	93.79715
106	207	Unification, Part II	5	8	1991-11-11 0:00:00	UNIFICATION, PART II	Unification, Part II	On Romulus, Picard finds Spock, as well as an underground peace movement, a double agent, a bold ulterior motive against the Federation, and a familiar adversary.	1	10	6	well_ADV, underground_ADJ, peace_NOUN, movement_NOUN, double_ADJ, agent_NOUN, ulterior_ADJ, federation_NOUN, familiar_ADJ, adversary_NOUN	romulus_ADJ, picard_NOUN, finds_VERB, spock_ADV, bold_VERB, motive_ADJ	88.793886	1	13	3	picard_NOUN, finds_VERB, well_ADV, peace_NOUN, movement_NOUN, double_ADJ, agent_NOUN, bold_VERB, ulterior_ADJ, motive_ADJ, federation_NOUN, familiar_ADJ, adversary_NOUN	romulus_ADJ, spock_ADV, underground_ADJ	90.06548	1	16	0	romulus, picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary		85.999286	2	16	0	romulus, picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary		92.93468	2	16	0	romulus, picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary		93.55978	1	16	0	romulus, picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary		94.536483	2	16	0	romulus, picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary		89.68652499999999	1	15	1	picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary	romulus	95.146763	1	16	0	romulus, picard, finds, spock, well, underground, peace, movement, double, agent, bold, ulterior, motive, federation, familiar, adversary		91.102767	1	36	0	94.080687
107	209	A Matter of Time	5	9	1991-11-18 0:00:00	A MATTER OF TIME	A Matter Of Time	Reaching Penthara IV after an asteroid wreaks havoc of catastrophic proportions, the Enterprise crew deals with trying to save the planet as well as deal with someone who claims to be a historian from the future.	9	8	12	iv_NOUN, asteroid_ADJ, catastrophic_ADJ, planet_NOUN, well_ADV, deal_VERB, someone_NOUN, future_NOUN	reaching_VERB, penthara_NOUN, wreaks_NOUN, havoc_VERB, proportions_NOUN, enterprise_VERB, crew_ADJ, deals_NOUN, trying_VERB, save_ADJ, claims_NOUN, historian_ADJ	88.23514999999999	42	12	8	reaching_VERB, iv_NOUN, asteroid_ADJ, catastrophic_ADJ, enterprise_VERB, crew_ADJ, save_ADJ, planet_NOUN, well_ADV, deal_VERB, historian_ADJ, future_NOUN	penthara_NOUN, wreaks_NOUN, havoc_VERB, proportions_NOUN, deals_NOUN, trying_VERB, someone_NOUN, claims_NOUN	86.03649	20	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	88.30214	75	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	94.961226	102	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	95.75019999999999	31	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	95.47809000000001	36	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	92.83812999999999	28	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	95.957077	12	19	1	reaching, iv, asteroid, wreaks, havoc, catastrophic, proportions, enterprise, crew, deals, trying, save, planet, well, deal, someone, claims, historian, future	penthara	89.82587	1	42	0	94.181967
